user_id,website,answers,insights,market,obm,opd,ors_private,ors_public,PIOS,MMOS
13756,yes,yes,yes,yes,,,,,yes,yes
13758,yes,,,,,,,,yes,yes
13760,yes,yes,yes,yes,,,,,yes,yes
13762,yes,yes,yes,yes,,,,,,
13764,yes,yes,yes,yes,,,,,,
13766,yes,yes,yes,yes,,,,,yes,yes
13769,yes,yes,yes,yes,,,,,yes,yes
13771,,yes,yes,yes,,,,,,
13773,yes,yes,yes,yes,,yes,,,yes,yes
13774,,yes,yes,yes,,,,,,
13777,,yes,yes,yes,,,,,,
13780,yes,yes,yes,yes,yes,yes,,,yes,yes
13785,yes,,yes,,,,,,,
13787,yes,yes,yes,yes,,yes,,,yes,yes
13788,,yes,yes,yes,,,,,,
13793,,yes,yes,yes,,,,,,
13795,yes,yes,yes,yes,,,,,,
13796,,yes,yes,yes,,,,,,
13797,yes,yes,yes,yes,,,,,,
13799,,yes,yes,yes,,,,,,
13803,,yes,yes,yes,,,,,,
13806,,yes,yes,yes,,,,,,
13808,yes,,,,,,,,,
13810,yes,yes,yes,yes,,,,,,
13811,,yes,yes,yes,,,,,,
13812,yes,yes,yes,yes,,,,,,
13819,yes,yes,yes,yes,,,,,yes,yes
13820,yes,yes,yes,yes,,,,,,
13821,yes,yes,yes,yes,,,,,yes,yes
13825,,yes,yes,yes,,,,,,
13827,yes,yes,yes,yes,,,,,yes,yes
13828,yes,yes,yes,yes,,,,,yes,yes
13831,yes,,,,,,,,,
13836,,,yes,,,,,,,
13838,yes,yes,yes,yes,yes,,yes,yes,yes,yes
13839,yes,yes,yes,yes,,,,,yes,yes
13840,yes,yes,yes,yes,,,,,yes,yes
13844,,yes,yes,yes,,,,,,
13845,yes,,,,yes,,,,,
13846,yes,yes,yes,yes,,,,,yes,yes
13848,yes,yes,yes,yes,,,,,yes,yes
13850,yes,,,,,,,,,
13854,,yes,yes,yes,,,,,,
13856,,yes,yes,yes,,,,,,
13857,yes,yes,yes,yes,,,,,yes,yes
13858,yes,,,,yes,yes,,,yes,yes
13861,yes,yes,yes,yes,,,,,yes,yes
13862,yes,yes,yes,yes,,yes,,,yes,yes
13865,yes,yes,yes,yes,yes,,yes,yes,yes,yes
13867,yes,yes,yes,yes,yes,,yes,yes,yes,yes
13868,yes,,,,,,,,yes,yes
13869,yes,yes,yes,yes,,,,,yes,yes
13870,,yes,yes,yes,,,,,,
13872,,yes,yes,yes,,,,,,
13873,,yes,yes,yes,,,,,,
13874,yes,yes,yes,yes,,,,,yes,yes
13875,yes,yes,yes,yes,,,,,yes,yes
13876,,yes,yes,yes,,,,,,
13878,,yes,yes,yes,,,,,,
13883,yes,yes,yes,yes,yes,,yes,yes,yes,yes
13884,,yes,yes,yes,,,,,,
13885,,yes,yes,yes,,,,,,
13887,yes,yes,yes,yes,,,,,yes,yes
13889,yes,yes,yes,yes,,yes,,,yes,yes
13890,yes,yes,yes,yes,,,,,yes,yes
13891,yes,,,yes,,,,,,
13892,yes,yes,yes,yes,yes,,,,,
13895,,,yes,yes,,,,,,
13896,yes,yes,yes,yes,,yes,,,yes,yes
13899,yes,yes,yes,yes,,,,,yes,yes
13901,yes,,yes,,yes,,,,,
13907,yes,,,,yes,,yes,yes,yes,yes
13908,yes,yes,yes,yes,,,,,yes,yes
13912,yes,yes,yes,yes,,yes,,,yes,yes
13913,,yes,yes,yes,,,,,,
13914,yes,yes,yes,yes,,,,,yes,yes
13915,,yes,yes,yes,,,,,,
13917,yes,,,,,yes,,yes,yes,yes
13922,yes,yes,yes,yes,,,,,yes,yes
13923,yes,,,,,,,,yes,yes
13924,yes,yes,yes,yes,,,,,yes,yes
13925,,yes,yes,yes,,,,,,
13930,,yes,yes,yes,,,,,,
13932,,yes,yes,yes,,,,,,
13934,,yes,yes,yes,,,,,,
13935,yes,yes,yes,yes,,,,,,
13937,yes,yes,yes,yes,,,,,yes,yes
13938,,yes,yes,yes,,,,,,
13939,yes,yes,yes,yes,,,,,yes,yes
13940,yes,,,,,,,,yes,yes
13941,yes,yes,yes,yes,,,,,,
13942,,yes,yes,yes,,,,,,
13944,,yes,yes,yes,,,,,,
13946,yes,yes,yes,yes,yes,,yes,,yes,yes
13948,yes,,,,,,,,,
13951,yes,yes,yes,yes,,,,,yes,yes
13953,yes,,,,,,,,yes,yes
13955,,yes,yes,yes,,,,,,
13962,yes,,,,yes,,yes,yes,yes,yes
13973,yes,yes,yes,yes,,,,,yes,yes
13975,,yes,yes,yes,,,,,,
13977,,yes,yes,yes,,,,,,
13978,,yes,yes,yes,,,,,,
13981,,yes,yes,yes,,,,,,
13982,yes,yes,,yes,,,,,yes,yes
13985,yes,yes,yes,yes,,,,,yes,yes
13988,yes,yes,yes,yes,yes,yes,,,yes,yes
13990,yes,yes,yes,yes,,,,,yes,yes
13994,yes,,,,yes,,,,,
13995,yes,yes,yes,yes,,,,,,
13996,yes,,,,yes,,,,,
13997,,yes,yes,yes,,,,,,
14001,,yes,yes,yes,,,,,,
14002,yes,yes,yes,yes,,yes,,,yes,yes
14004,,yes,yes,yes,,,,,,
14005,yes,yes,yes,yes,,yes,,,yes,yes
14006,,yes,yes,yes,,,,,,
14008,yes,yes,yes,yes,yes,,yes,,,
14009,yes,,,,,,,,yes,yes
14010,yes,yes,yes,yes,yes,,yes,,yes,yes
14011,yes,yes,yes,yes,,,,yes,,
14014,yes,yes,yes,yes,yes,,yes,,,
14015,,yes,yes,yes,,,,,,
14017,yes,yes,yes,yes,,,,,yes,yes
14018,yes,,,,yes,,,,,
14020,,yes,yes,yes,,,,,,
14023,,yes,yes,yes,,,,,,
14027,,yes,yes,yes,,,,,,
14028,yes,yes,yes,yes,,,,,yes,yes
14029,yes,,,,,,,,yes,yes
14031,yes,yes,yes,yes,,,,,,
14032,yes,yes,yes,yes,,,,,yes,yes
14034,yes,yes,yes,yes,,,,,yes,yes
14039,yes,yes,yes,yes,,,,,yes,yes
14040,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14041,yes,,,yes,,,,,yes,yes
14042,yes,yes,yes,yes,,,,,,
14043,yes,yes,yes,yes,,,,,yes,yes
14044,,yes,yes,yes,,,,,,
14047,,yes,yes,yes,,,,,,
14051,,yes,yes,yes,,,,,,
14052,yes,yes,yes,yes,,,,,,
14054,,yes,yes,yes,,,,,,
14055,,yes,yes,yes,,,,,,
14058,,yes,yes,yes,,,,,,
14060,,yes,yes,yes,,,,,,
14061,,yes,yes,yes,,,,,,
14063,,yes,yes,yes,,,,,,
14064,yes,yes,yes,yes,yes,,,,,
14066,yes,yes,yes,yes,,,,,yes,yes
14067,yes,yes,yes,yes,,,,yes,yes,yes
14068,,yes,yes,yes,,,,,,
14069,yes,yes,yes,yes,,,,,,
14070,yes,yes,yes,yes,,,,,yes,yes
14072,yes,yes,yes,yes,yes,yes,,,yes,yes
14073,yes,yes,yes,yes,,,,,,
14076,,yes,yes,yes,,,,,,
14080,yes,yes,,yes,yes,,yes,yes,yes,yes
14081,yes,yes,yes,yes,,,,,yes,yes
14090,yes,yes,yes,yes,yes,,yes,,yes,yes
14091,yes,yes,yes,yes,,,,,,
14092,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14093,yes,yes,yes,yes,,,,,yes,yes
14095,yes,yes,yes,yes,,,,,,
14098,,yes,yes,yes,,,,,,
14099,yes,,,,,,,,yes,yes
14100,yes,,,,,,,,yes,yes
14103,yes,yes,yes,yes,yes,yes,,,yes,yes
14104,yes,,,,yes,,,,,
14105,,yes,yes,yes,,,,,,
14113,yes,yes,yes,yes,yes,,yes,,yes,yes
14115,yes,yes,yes,yes,,,,,yes,yes
14117,,yes,yes,yes,,,,,,
14121,yes,yes,yes,yes,yes,yes,,,,
14124,yes,yes,yes,yes,,,,,yes,yes
14125,,yes,yes,yes,,,,,,
14127,,yes,yes,yes,,,,,,
14128,yes,yes,yes,yes,,,,,,
14129,,yes,yes,yes,,,,,,
14130,yes,,,,yes,,,,,
14132,,yes,yes,yes,,,,,,
14133,yes,yes,yes,yes,,,,,yes,yes
14134,,yes,yes,yes,,,,,,
14135,,yes,yes,yes,,,,,,
14136,yes,,,yes,,,,,yes,yes
14137,,yes,,yes,,,,,,
14138,,yes,yes,yes,,,,,,
14139,yes,yes,yes,yes,,,,,,
14142,yes,yes,yes,yes,,,,,yes,yes
14143,yes,yes,yes,yes,,,,,yes,yes
14145,yes,yes,yes,yes,,,,,yes,yes
14146,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14148,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14149,,yes,,yes,,,,,,
14150,,yes,yes,yes,,,,,,
14151,,yes,yes,yes,,,,,,
14153,yes,yes,yes,yes,,,,,,
14154,,yes,yes,yes,,,,,,
14155,yes,yes,yes,yes,,,,,yes,yes
14159,yes,yes,yes,yes,,,,,,
14160,,yes,yes,yes,,,,,,
14162,,yes,yes,yes,,,,,,
14163,,yes,yes,yes,,,,,,
14164,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14166,,yes,yes,yes,,,,,,
14167,yes,,,,,,,,yes,yes
14169,,yes,yes,yes,,,,,,
14170,yes,yes,yes,yes,,,,,yes,yes
14177,yes,,,,,,,,yes,yes
14180,yes,yes,yes,yes,,,,,yes,yes
14181,yes,yes,,yes,,,,,yes,yes
14182,yes,yes,yes,yes,,,,,,
14183,,yes,yes,yes,,,,,,
14184,,yes,yes,yes,,,,,,
14185,yes,yes,yes,yes,,,,,,
14188,yes,,,,,,,,yes,yes
14189,yes,yes,yes,yes,,,,,yes,yes
14191,,yes,yes,yes,,,,,,
14192,,yes,yes,yes,,,,,,
14194,yes,,,,,,,,yes,yes
14199,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14200,yes,yes,yes,yes,,,,,yes,yes
14201,,yes,yes,yes,,,,,,
14203,yes,yes,yes,yes,yes,,,,yes,yes
14209,,yes,yes,yes,,,,,,
14210,yes,yes,yes,yes,,,,,yes,yes
14214,yes,yes,yes,yes,,,,,yes,yes
14216,yes,yes,yes,yes,,,,,yes,yes
14217,yes,yes,yes,yes,,yes,,,yes,yes
14218,yes,,,,,,,,yes,yes
14220,,yes,yes,yes,,,,,,
14222,,yes,yes,yes,,,,,,
14223,,yes,yes,yes,,,,,,
14224,yes,yes,yes,yes,,,,,yes,yes
14226,yes,yes,,yes,yes,yes,,,yes,yes
14228,yes,,,,,,,,yes,yes
14230,yes,yes,yes,yes,,yes,,,yes,yes
14233,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14237,yes,,,,yes,,yes,yes,yes,yes
14242,yes,,,,,,,,yes,yes
14244,yes,yes,yes,yes,,,,,yes,yes
14248,yes,yes,yes,yes,yes,yes,,,yes,yes
14249,yes,yes,yes,yes,,,,,,
14253,yes,yes,yes,yes,,,,,yes,yes
14254,yes,yes,yes,yes,yes,,,,,
14258,yes,,,,yes,,,,,
14259,yes,,,,,,,,,
14261,yes,yes,yes,yes,,,,,,
14263,yes,yes,yes,yes,,,,,,
14265,yes,,,,yes,,,,,
14266,yes,yes,yes,yes,,yes,,,yes,yes
14270,yes,yes,yes,yes,,,,,yes,yes
14271,,yes,yes,yes,,,,,,
14273,,yes,yes,yes,,,,,,
14274,yes,,,,,,,,yes,yes
14275,yes,yes,yes,yes,,,,,yes,yes
14278,yes,,,,yes,yes,,,yes,yes
14280,yes,,,,,,,,yes,yes
14281,yes,yes,yes,yes,,,,,,
14283,yes,yes,yes,yes,,,,,,
14285,yes,,,,,,,,yes,yes
14287,yes,yes,yes,yes,,,,,yes,yes
14288,yes,,,,,,,,,
14289,,yes,yes,yes,,,,,,
14293,yes,yes,yes,yes,,,,,yes,yes
14297,,yes,yes,yes,,,,,,
14299,yes,yes,yes,yes,,,,,yes,yes
14300,,yes,yes,yes,,,,,,
14302,,yes,yes,yes,,,,,,
14303,yes,yes,yes,yes,yes,,,,,
14304,,yes,yes,yes,,,,,,
14306,yes,yes,yes,yes,,,,,yes,yes
14307,,yes,yes,yes,,,,,,
14309,,yes,yes,yes,,,,,,
14310,,yes,yes,yes,,,,,,
14311,yes,yes,yes,yes,,,,,yes,yes
14313,,yes,yes,yes,,,,,,
14314,yes,,,,,,,,yes,yes
14319,yes,yes,yes,yes,yes,yes,,,yes,yes
14320,yes,yes,yes,yes,,,,,yes,yes
14321,,yes,yes,yes,,,,,,
14322,yes,yes,yes,yes,,,,,yes,yes
14323,,yes,yes,yes,,,,,,
14325,yes,yes,,yes,,,,,yes,yes
14326,yes,yes,yes,yes,,,,,yes,yes
14328,yes,yes,yes,yes,,,,,,
14329,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14330,yes,yes,yes,yes,yes,,,,yes,yes
14332,yes,yes,yes,yes,yes,,,,yes,yes
14333,yes,,,yes,,,yes,,yes,yes
14334,yes,yes,yes,yes,,,,,yes,yes
14335,yes,yes,yes,yes,yes,,,,,
14336,yes,yes,yes,yes,yes,yes,,,yes,yes
14337,,yes,yes,yes,,,,,,
14338,,yes,,yes,,,,,,
14339,,yes,yes,yes,,,,,,
14341,yes,yes,yes,yes,,,,,yes,yes
14342,yes,yes,yes,yes,yes,,yes,,yes,yes
14346,yes,yes,yes,yes,,,,,yes,yes
14347,yes,,,,yes,,,,,
14348,yes,yes,yes,,yes,,yes,,yes,yes
14349,yes,yes,yes,yes,,yes,,,yes,yes
14350,yes,yes,yes,yes,,,,,yes,yes
14351,yes,yes,yes,yes,yes,yes,,,yes,yes
14353,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14354,yes,yes,yes,yes,,,,,yes,yes
14359,yes,yes,,yes,yes,yes,,,yes,yes
14360,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14361,,yes,yes,yes,,,,,,
14362,yes,yes,yes,yes,yes,yes,,,,
14364,yes,yes,yes,yes,yes,yes,,yes,,
14366,yes,yes,yes,yes,,,,,yes,yes
14369,,yes,,yes,,,,,,
14371,,yes,yes,yes,,,,,,
14372,yes,yes,yes,yes,yes,,yes,,yes,yes
14376,yes,yes,yes,yes,,,,,,
14377,yes,yes,yes,yes,yes,,,,yes,yes
14379,yes,,yes,yes,,,,,yes,yes
14381,yes,,,,,,,,yes,yes
14382,yes,yes,yes,yes,yes,,,,yes,yes
14384,yes,,,yes,yes,,,,yes,yes
14385,,yes,yes,yes,,,,,,
14388,yes,,,,yes,yes,,,yes,yes
14389,,yes,yes,yes,,,,,,
14390,yes,yes,yes,yes,,,,,yes,yes
14391,yes,,,,yes,,,,,
14392,yes,yes,yes,yes,yes,,,,,
14394,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14397,yes,yes,yes,yes,,,,,,
14398,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14402,,yes,yes,yes,,,,,,
14405,yes,yes,yes,yes,yes,,yes,,,yes
14406,yes,yes,yes,yes,,,,,,
14408,yes,yes,yes,yes,,,,,yes,yes
14411,yes,yes,yes,yes,,,,,yes,yes
14412,yes,,,,,,,,yes,yes
14413,yes,yes,yes,yes,,,,,yes,yes
14416,yes,yes,yes,,,,,,,
14417,yes,,,,yes,,yes,yes,yes,yes
14419,yes,yes,yes,yes,,,,,yes,yes
14420,,yes,yes,yes,,,,,,
14422,,yes,yes,yes,,,,,,
14423,,yes,yes,yes,,,,,,
14424,,yes,yes,yes,,,,,,
14425,yes,yes,yes,yes,,,,,yes,yes
14429,yes,yes,yes,yes,,,,,yes,yes
14430,yes,,,,yes,,,,,
14431,,yes,yes,yes,,,,,,
14435,yes,yes,yes,yes,,,,,yes,yes
14439,yes,,,,yes,,,,,
14440,,yes,yes,yes,,,,,,
14442,,yes,yes,yes,,,,,,
14444,yes,yes,,,yes,,,,yes,yes
14449,yes,,,,,,,,yes,yes
14450,yes,yes,yes,yes,yes,,,,yes,
14453,yes,,,yes,,,,,yes,yes
14454,yes,yes,yes,yes,,,,,yes,yes
14456,yes,yes,yes,yes,yes,yes,yes,,yes,yes
14459,yes,yes,yes,yes,yes,,,,yes,yes
14462,yes,yes,yes,yes,,,,,,
14464,yes,yes,yes,yes,,,,,yes,yes
14465,yes,,,,yes,,,,,
14466,yes,,,,yes,,,,,
14467,,yes,yes,yes,,,,,,
14468,yes,yes,yes,yes,yes,yes,,,yes,yes
14469,,yes,yes,yes,,,,,,
14470,yes,yes,yes,yes,,,,,,
14471,yes,,,,,,,,,
14473,,yes,yes,yes,,,,,,
14474,yes,yes,yes,yes,,,,,yes,yes
14477,yes,yes,yes,yes,,,,,yes,yes
14478,,yes,yes,yes,,,,,,
14479,yes,yes,yes,yes,,,,,yes,yes
14481,,yes,yes,yes,,,,,,
14482,yes,yes,,yes,,,,,yes,yes
14483,yes,yes,yes,yes,yes,,,,yes,yes
14485,yes,,,,yes,,,,,
14486,yes,yes,yes,yes,yes,,yes,,,
14488,,yes,,yes,,,,,,
14491,yes,,,,,,,,yes,yes
14493,yes,yes,,yes,yes,yes,yes,yes,yes,yes
14494,,yes,yes,yes,,,,,,
14496,yes,yes,yes,yes,,,,,,
14497,yes,yes,yes,yes,,,,,yes,yes
14500,,yes,yes,yes,,,,,,
14501,yes,yes,yes,yes,,,,,yes,yes
14504,,yes,yes,yes,,,,,,
14511,yes,,,,yes,,,,,
14512,,yes,yes,yes,,,,,,
14517,yes,yes,yes,yes,,,,,,
14518,yes,yes,yes,yes,,,,,yes,yes
14522,,yes,yes,yes,,,,,,
14523,yes,yes,yes,yes,,,,,yes,yes
14525,yes,yes,yes,yes,,,,,yes,yes
14526,yes,yes,yes,yes,,,,,yes,yes
14529,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14533,yes,yes,yes,yes,,,,,yes,yes
14546,yes,,,,,,,,yes,yes
14547,yes,,,,,,,,,
14548,yes,yes,yes,yes,yes,,yes,,yes,yes
14549,yes,,,,yes,yes,yes,,yes,yes
14550,,yes,yes,yes,,,,,,
14551,,yes,yes,yes,,,,,,
14552,yes,yes,yes,yes,,,,,,
14555,,yes,,yes,,,,,,
14556,yes,,,yes,yes,,,,yes,yes
14558,yes,yes,yes,yes,yes,,yes,,yes,yes
14562,yes,,,,,,,,yes,yes
14565,yes,yes,yes,yes,,,yes,yes,,
14566,yes,,,,yes,,,,,
14568,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14569,,yes,yes,yes,,,,,,
14574,yes,,,,yes,,,,,
14575,,yes,yes,yes,,,,,,
14576,,yes,yes,yes,,,,,,
14577,,yes,yes,yes,,,,,,
14580,yes,yes,yes,yes,yes,,yes,,yes,yes
14582,yes,,,,yes,,yes,yes,yes,yes
14583,yes,,,,,yes,,,yes,yes
14584,yes,yes,yes,yes,,,,,yes,yes
14585,yes,yes,yes,yes,,,,yes,yes,yes
14586,,yes,yes,yes,,,,,,
14588,yes,yes,yes,yes,yes,,,,yes,yes
14589,yes,yes,yes,yes,,,,,yes,yes
14590,yes,,,,,,,,yes,yes
14592,,yes,yes,yes,,,,,,
14593,yes,yes,yes,yes,,,,,yes,yes
14594,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14595,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14596,,yes,yes,yes,,,,,,
14603,,yes,yes,yes,,,,,,
14604,,yes,yes,yes,,,,,,
14605,yes,yes,yes,yes,,,,,,
14606,,yes,yes,yes,,,,,,
14607,,yes,yes,yes,,,,,,
14608,yes,yes,yes,yes,,,,,yes,yes
14609,yes,yes,yes,yes,,,,,,
14610,yes,yes,yes,yes,,,,,yes,yes
14611,,yes,yes,yes,,,,,,
14613,yes,yes,yes,yes,,,,,,
14614,yes,yes,yes,yes,,,,,yes,yes
14619,,yes,yes,yes,,,,,,
14620,yes,yes,yes,yes,,,,,,
14622,yes,yes,yes,yes,,,,,,
14624,yes,yes,yes,yes,yes,,,,yes,yes
14625,yes,yes,,yes,,,,,,
14626,yes,yes,yes,yes,,,,,,
14630,,,,,,,,,yes,
14631,,yes,yes,yes,,,,,,
14632,,yes,yes,yes,,,,,,
14633,yes,yes,yes,yes,,,,,yes,yes
14634,yes,,,,yes,,,,,
14636,yes,yes,yes,yes,,,,,yes,yes
14637,yes,yes,yes,yes,,,,,yes,yes
14638,,yes,yes,yes,,,,,,
14639,yes,yes,yes,yes,yes,,,,,
14641,yes,yes,yes,yes,yes,,yes,,yes,yes
14643,yes,yes,yes,yes,,,,,yes,yes
14645,,yes,yes,yes,,,,,,
14646,yes,,,,,,,,,
14648,yes,,,,,,,,yes,yes
14649,yes,,,,yes,,,,,
14650,yes,yes,yes,yes,,,,,yes,yes
14653,yes,,,,yes,yes,,,yes,yes
14656,,yes,yes,yes,,,,,,
14659,,yes,yes,yes,,,,,,
14660,,yes,yes,yes,,,,,,
14661,yes,yes,yes,yes,yes,,,,,
14663,yes,yes,yes,yes,yes,,,,yes,yes
14665,yes,yes,yes,yes,yes,,yes,yes,,
14666,yes,yes,,,,,,,yes,yes
14669,yes,yes,yes,yes,,yes,,,yes,yes
14670,,yes,yes,yes,,,,,,
14671,yes,yes,yes,yes,,,,,,
14672,,yes,yes,yes,,,,,,
14675,yes,yes,yes,yes,,,,,,
14676,,yes,yes,yes,,,,,,
14678,yes,yes,yes,yes,,,,,,
14679,yes,yes,yes,yes,,,,,,
14681,,yes,yes,yes,,,,,,
14682,yes,yes,yes,yes,,,,,,
14685,yes,yes,yes,yes,yes,,,,yes,yes
14686,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14688,yes,yes,yes,yes,,,,,yes,yes
14689,yes,yes,yes,yes,yes,yes,,,yes,yes
14690,yes,yes,yes,yes,,,,,yes,yes
14691,yes,,,,,,,,yes,yes
14692,yes,yes,yes,yes,yes,,yes,,yes,yes
14696,,yes,yes,yes,,,,,,
14697,yes,yes,yes,yes,,,,,,
14699,yes,,,,yes,,,,,
14701,yes,yes,yes,yes,,yes,,,yes,yes
14703,,yes,yes,yes,,,,,,
14705,yes,yes,yes,yes,,,,,,
14706,yes,yes,yes,yes,yes,,,yes,yes,yes
14707,yes,,,,,,,,yes,yes
14709,yes,yes,yes,yes,,,,,,
14712,yes,,,,yes,,,,,
14713,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14718,yes,yes,yes,yes,yes,yes,,,yes,yes
14719,yes,yes,yes,yes,yes,,yes,yes,,
14720,yes,,,yes,,,,,yes,yes
14722,yes,,,,yes,,,,,
14723,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14724,yes,yes,yes,yes,yes,,,yes,yes,yes
14726,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14727,,yes,yes,yes,,,,,,
14731,yes,yes,yes,yes,,,,,,
14732,,yes,yes,yes,,,,,,
14733,yes,yes,yes,yes,yes,yes,,,yes,yes
14735,yes,yes,yes,yes,,,,,yes,yes
14738,yes,yes,yes,yes,yes,yes,,,yes,yes
14739,yes,yes,yes,yes,,,,,yes,yes
14740,yes,yes,yes,yes,yes,yes,,,yes,yes
14741,,yes,yes,yes,,,,,,
14742,yes,yes,,yes,,,,,yes,yes
14744,yes,yes,yes,yes,,,,,yes,yes
14746,yes,yes,yes,yes,,,,,yes,yes
14747,yes,yes,yes,yes,yes,,,,yes,yes
14748,yes,yes,yes,yes,yes,,,,yes,yes
14749,yes,yes,yes,yes,,,,,,
14752,yes,yes,yes,yes,yes,yes,,,yes,yes
14753,,yes,yes,yes,,,,,,
14755,yes,yes,yes,yes,,,,,,
14756,yes,yes,yes,yes,,,,,yes,yes
14758,,yes,yes,yes,,,,,,
14759,,yes,yes,yes,,,,,,
14760,yes,,yes,yes,yes,yes,,,yes,yes
14761,yes,yes,yes,yes,,,,,yes,yes
14762,yes,yes,yes,yes,yes,,,,yes,yes
14763,yes,yes,yes,yes,,,,,yes,yes
14764,yes,yes,yes,yes,yes,,yes,yes,,
14765,yes,yes,yes,yes,yes,yes,,,yes,yes
14768,yes,,,,yes,,yes,,yes,yes
14769,yes,,,,yes,,,,,
14770,yes,,,,,,,,,
14772,yes,yes,yes,yes,yes,,,,yes,yes
14774,yes,,,,,,,,yes,yes
14775,yes,yes,yes,yes,,,,,yes,yes
14776,,yes,yes,yes,,,,,,
14779,yes,,,,,,,,yes,yes
14780,,yes,yes,yes,,,,,,
14784,,yes,yes,yes,,,,,,
14786,yes,yes,yes,yes,,,yes,yes,,
14787,yes,,,,yes,,yes,yes,yes,yes
14791,yes,yes,yes,yes,,,,,yes,yes
14792,yes,,yes,yes,,yes,,,yes,yes
14793,yes,,,,,,,,yes,yes
14794,yes,yes,yes,yes,yes,,yes,,yes,yes
14795,yes,yes,yes,yes,yes,yes,,,yes,yes
14796,yes,yes,yes,yes,,,,,,
14798,yes,yes,yes,yes,,,,,yes,yes
14799,,yes,yes,yes,,,,,,
14800,yes,yes,yes,yes,,yes,,,yes,yes
14801,yes,yes,yes,yes,,,,,,
14802,yes,yes,yes,yes,,,,,yes,yes
14803,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14806,,yes,yes,yes,,,,,,
14808,,yes,yes,yes,,,,,,
14811,,yes,yes,yes,,,,,,
14812,yes,,,,,,,,yes,yes
14813,yes,yes,yes,yes,,,,,yes,yes
14815,,yes,yes,yes,,,,,,
14816,yes,yes,yes,yes,,yes,,,yes,yes
14817,,yes,yes,yes,,,,,,
14818,yes,,,,yes,,,,,
14819,yes,yes,yes,yes,yes,,,,yes,yes
14820,yes,yes,yes,yes,,,,,,
14822,yes,,,,yes,,,,yes,yes
14823,yes,yes,yes,yes,,,yes,yes,,
14824,yes,yes,yes,yes,yes,yes,,,yes,yes
14825,yes,yes,yes,yes,,,,,,
14830,,yes,yes,yes,,,,,,
14833,yes,,,,yes,,,,,
14836,yes,,,,,,,,,
14838,,yes,yes,yes,,,,,,
14843,,yes,yes,yes,,,,,,
14844,yes,,,,yes,,,,,
14846,yes,yes,yes,yes,yes,,,,yes,yes
14848,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14850,,yes,yes,yes,,,,,,
14853,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
14855,yes,yes,,,,,,,yes,yes
14856,yes,,yes,yes,,,,,yes,yes
14858,,yes,yes,yes,,,,,,
14859,yes,yes,yes,yes,,,,,yes,yes
14860,yes,,,,,,,,yes,yes
14861,yes,yes,yes,yes,,,,,,
14863,yes,yes,yes,yes,,,,,yes,yes
14864,yes,yes,yes,yes,,,,,yes,yes
14868,,yes,yes,yes,,,,,,
14874,yes,yes,yes,yes,,,,,yes,yes
14875,,yes,yes,yes,,,,,,
14876,yes,yes,yes,yes,yes,,yes,yes,,
14877,yes,,,,,,,,yes,yes
14883,yes,yes,yes,yes,yes,yes,,,yes,yes
14884,,yes,yes,yes,,,,,,
14885,yes,yes,yes,yes,yes,,yes,,yes,yes
14886,yes,yes,yes,yes,,,,,yes,yes
14887,yes,yes,yes,yes,,,,,yes,yes
14888,yes,yes,yes,yes,yes,,yes,yes,yes,yes
14889,yes,,,,,,,,yes,yes
14894,yes,yes,,yes,yes,yes,yes,,yes,yes
14895,yes,yes,yes,yes,,,,,yes,yes
14896,yes,yes,yes,yes,yes,,yes,,yes,yes
14899,,yes,,yes,,,,,,
14904,,yes,yes,yes,,,,,,
14906,yes,yes,yes,yes,,,,,yes,yes
14908,yes,,,,,,,,yes,yes
14909,yes,,,,yes,,,,,
14910,yes,,,,,,,,yes,yes
14913,yes,,yes,yes,,,,,yes,yes
14916,yes,,,,,,,,yes,yes
14917,yes,yes,yes,yes,,,,,yes,yes
14918,,yes,yes,yes,,,,,,
14919,yes,,,,,,,,yes,yes
14921,yes,yes,yes,yes,yes,,,,yes,yes
14922,yes,yes,yes,yes,,,,,yes,yes
14925,yes,yes,yes,yes,,,,,yes,yes
14926,yes,,,,,,,,yes,yes
14927,yes,yes,yes,yes,,,,,yes,yes
14929,yes,yes,yes,yes,,,,,yes,yes
